gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,-1.1960038562387048,1,1,0.32249628012748155,-0.9120434947953427,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0,1.6137012404433893,1,1,1.3859516634712215,2.3813922310250812,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
1,0,0,0,-0.8702409464784621,1,0,0.32249628012748155,-0.6460097717317506,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2774445836787656,1,0,0.5218941645044328,-0.9702797326799102,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0,0,0,-0.7888002190384014,1,0,-1.5053176599945715,-0.8913078646394741,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,1,0,1.6137012404433893,1,1,1.4856506056596972,2.5719835550109384,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,1,0,0.3920903288424788,1,0,-0.27569737300337216,0.047089695818669536,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,-0.62591876415828,1,0,-1.5053176599945715,-0.8555719913921258,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,1,0,0,-1.0331224013585834,1,1,-0.44186227665083155,-0.8207184853854529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,1.4508197855632678,1,0,1.784747432225124,2.51948270419076,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,0,1,1,0.9621754209229036,1,0,-1.3391527563471122,-0.3870349865935605,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,1,0.22920887396235737,1,0,-1.4720846792650797,-0.6751278906740343,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,1,1.6137012404433893,1,1,1.6850484900366482,2.71139757903763,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0,0,0,0.6364125111626608,1,0,-1.3059197756176202,-0.4889484028915535,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,1,1,0,0.7992939660427822,1,1,1.4856506056596972,1.485789481739688,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,0.10704778280226633,1,0,-1.5053176599945715,-0.6932164191078772,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,1,0,1.4100994218432374,1,1,1.552116567118681,2.3328620327879417,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,-1.2774445836787656,0,0,-1.1729878526996527,-0.9927800973171295,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0.8400143297628127,1,1,0.5218941645044328,0.9126919589211038,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,1,0.06632741908223598,1,0,-1.4720846792650797,-0.7254228233925244,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.1960038562387048,0,0,-0.9735899683227015,-0.9579265913104565,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,0,-1.2774445836787656,1,0,0.455428203045449,-0.9711620999205854,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.5444780367182193,1,0,0.8209909910698596,-0.2635035728990235,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,1,0,1.125056875803025,1,1,1.7182814707661402,2.049622148531182,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,-0.8702409464784621,1,0,-1.5053176599945715,-0.9071904749716287,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,0,0,0.5956921474426305,1,1,1.3859516634712215,1.2563739991641192,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-0.5851984004382496,1,0,-0.5083282381098153,-0.6199799381318303,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1.125056875803025,1,0,1.6850484900366482,1.9759444839347973,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,1,0,1.6137012404433893,1,0,-1.3391527563471122,-0.17879631779419813,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,0.26992923768238775,1,0,-1.5053176599945715,-0.6565981786198537,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,0,1.0843365120829946,1,1,0.5551271452339247,1.0410763924393547,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1,0,1,1,-1.2367242199587352,1,0,0.15633137648002218,-0.9424851645986394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,-1.2774445836787656,1,0,0.15633137648002218,-0.9751327525036242,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,-0.5037576729981889,1,1,0.8542239717993515,-0.22203231258728606,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.0738427650786138,1,1,0.9539229139878271,-0.76910000180595,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,1.5729808767233588,1,1,0.721292048881384,1.7174108824169447,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
0,0,1,0,-0.3408762181180675,1,0,0.05663243429154655,-0.31776915820055224,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,1.4100994218432374,1,1,0.987155894717319,1.6763808057255452,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,-1.2774445836787656,1,1,0.5218941645044328,-0.9702797326799102,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,1,0.6364125111626608,1,1,0.5883601259634165,0.7719543840333991,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0,0,1,0,0.18848851024232702,1,0,0.2560303186684978,0.1670916405505055,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
1,0,0,0,-0.8702409464784621,0,0,-1.0068229490521934,-0.8366010957176077,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,-1.1960038562387048,1,1,-1.4720846792650797,-0.9830740576697016,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0,1,0,-0.5851984004382496,1,1,1.020388875446811,-0.23570900481775267,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1,0,1,1,0.7178532386027215,1,1,-0.6744931417572747,-0.021734948954001083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,1.4100994218432374,1,1,1.4856506056596972,2.206683517371379,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
0,0,1,0,-0.30015585439803716,1,1,0.2227973379390059,-0.19512011174669053,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,1,0,0,-1.2367242199587352,1,1,0.455428203045449,-0.9398380628766135,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.9516816739185228,1,0,-1.5053176599945715,-0.926161370646147,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0,0,1,-0.9109613101984924,0,0,-0.8074250646752421,-0.8242479543481539,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,1,0,1.5322605130033284,1,0,-1.5053176599945715,-0.4196825744985453,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,-0.9516816739185228,1,1,0.1230983957505303,-0.7514526569924447,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.1552834925186746,1,1,-1.4720846792650797,-0.9755739361239618,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0,0,0,-1.2367242199587352,1,0,-0.47509525738032343,-0.951308837005392,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,-1.2774445836787656,1,0,0.455428203045449,-0.9711620999205854,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.5444780367182193,0,1,-1.3059197756176202,-0.7991004879889089,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,-1.0331224013585834,1,1,-1.4720846792650797,-0.9288084723681728,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,0,0,-1.2774445836787656,1,1,-0.7409591032162584,-0.9870447102527402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,-1.2774445836787656,1,0,-0.6744931417572747,-0.986162343012065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,-0.9516816739185228,1,0,-1.4720846792650797,-0.929690839608848,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,0,-1.1960038562387048,0,0,-1.0068229490521934,-0.9442498990799899,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,-0.9516816739185228,0,0,-0.20923141154438843,-0.7677764509449371,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,0,0,-1.1145631287986442,1,0,-0.30893035373286404,-0.8732193362056311,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,0.9621754209229036,1,0,0.7877580103403677,1.1862258035304358,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
0,0,0,1,-0.5851984004382496,1,0,-0.2424643922738803,-0.5679202709319897,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0.6771328748826912,1,1,1.0536218561763027,1.0759298984460277,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,1.5322605130033284,1,0,0.4886611837749409,1.4368180998822109,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0,1.6137012404433893,1,1,1.4524176249302052,2.438304918048636,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,1,0,0,-1.0738427650786138,1,0,0.32249628012748155,-0.8141007310803884,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,-0.62591876415828,1,1,0.987155894717319,-0.31600442371920173,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,-0.13727439951791576,0,1,-0.6412601610277828,-0.41791784001719473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,-1.0738427650786138,1,1,1.3527186827417297,-0.7651293492229112,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,1.247217966963116,1,0,1.253019740553254,1.7721176513388113,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
1,0,1,0,-0.6666391278783103,1,1,0.28926329939798967,-0.43909465379340107,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1.0843365120829946,1,1,-0.10953246935591282,0.6025398738237484,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
0,0,0,0,-1.1960038562387048,1,0,-0.2424643922738803,-0.934543859432562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,-0.9924020376385531,0,1,-1.1729878526996527,-0.9058669241106159,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,-1.0331224013585834,1,1,0.6548260874224002,-0.7205698035688104,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1.4508197855632678,1,0,-1.5053176599945715,-0.36982882540039286,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,1,1.4508197855632678,1,0,1.552116567118681,2.308155750049034,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
0,1,1,0,0.7992939660427822,1,1,1.3859516634712215,1.4743187076109094,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0,1,1,1.6137012404433893,1,1,1.4191846442007134,2.4881586671467883,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0
0,0,1,0,-0.015113308357824713,1,0,-1.5053176599945715,-0.7439525354467049,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,0,1.6137012404433893,1,0,-1.4720846792650797,-0.37777013056647024,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,1,1,-1.2774445836787656,1,1,0.15633137648002218,-0.9751327525036242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,0.3920903288424788,1,0,-0.04306650789692907,0.21341592068595686,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
0,0,0,0,-0.30015585439803716,1,0,-1.3391527563471122,-0.7002753570332794,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,0.5142514200025698,1,1,-0.47509525738032343,0.008265537228957905,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0.43281069256250915,0,1,-0.1427654500854047,0.1591503353844281,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
1,0,1,0,0.18848851024232702,1,0,0.4886611837749409,0.2787110964959264,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1
0,1,0,0,-0.5037576729981889,1,1,0.6880590681518921,-0.24365030998383005,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,-1.1552834925186746,0,1,-1.3391527563471122,-0.9676326309578844,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1.247217966963116,1,1,1.518883586389189,1.9525617520569027,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,-1.1960038562387048,1,0,0.8542239717993515,-0.901013904286902,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,0,1,1,1.369379058123207,1,1,-1.3059197756176202,-0.2679154091023998,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,-0.1779947632379461,1,1,1.3527186827417297,0.3087115826788854,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,1,0,0,-0.9924020376385531,1,0,0.6880590681518921,-0.6989518061722664,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,1,1.5729808767233588,1,0,-1.3391527563471122,-0.2758567142684772,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,-1.2774445836787656,0,1,-1.3391527563471122,-0.9949860154188176,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1.6137012404433893,1,0,-1.3059197756176202,-0.18629643933993786,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,1,1,0,-0.6666391278783103,1,1,-0.3421633344623559,-0.6415979355283743,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1.369379058123207,1,0,1.0536218561763027,1.828589154742028,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
0,0,0,0,-0.8702409464784621,1,1,0.3889622415864653,-0.6363037320843227,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0.758573602322752,1,1,0.5551271452339247,0.8147491952061494,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,0,0,1,-0.9924020376385531,0,1,-0.8738910261342259,-0.8599838275955022,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.748079855318371,1,1,0.9206899332583353,-0.4157119219155066,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.1552834925186746,1,1,0.9539229139878271,-0.8458659517446979,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,1.5322605130033284,1,0,0.6548260874224002,1.6375566471358334,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1
0,0,0,1,1.5322605130033284,1,0,0.05663243429154655,1.152254664764438,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
0,1,1,0,0.880734693482843,1,1,1.2197867598237622,1.3649051697671768,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
1,0,0,1,-0.1779947632379461,1,1,0.32249628012748155,-0.09320669544869749,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-0.3408762181180675,1,0,-1.4720846792650797,-0.7907179992024939,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,0,1.4915401492832983,1,1,-0.10953246935591282,0.8169551133078377,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
1,0,1,1,0.3920903288424788,1,0,-0.3421633344623559,0.0095890880899708,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,-1.2367242199587352,1,1,0.15633137648002218,-0.9477793680426909,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0.26992923768238775,1,1,1.1533207983647784,0.7750426693757626,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,0.5142514200025698,1,1,1.4856506056596972,1.1562253173474768,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,1,1.6137012404433893,1,1,0.5218941645044328,1.5210841713666985,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,0.22920887396235737,1,0,-1.4720846792650797,-0.6777749923960601,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,0,1.6137012404433893,1,1,0.08986541502103843,1.113871689795064,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,-1.2774445836787656,1,1,-1.3391527563471122,-0.9949860154188176,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,1.6137012404433893,1,1,-1.5053176599945715,-0.38174078314950893,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,1,0,0.9214550572028734,1,0,-1.3059197756176202,-0.3689464581597176,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,1,0.758573602322752,0,1,-0.27569737300337216,0.2729757094315372,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,0,0,1.247217966963116,1,1,0.721292048881384,1.3366694180655683,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,-1.2774445836787656,1,0,-1.4720846792650797,-0.9967507499001681,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,1,-0.38159658183809786,1,1,-1.5053176599945715,-0.8066006095346486,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-1.2774445836787656,1,0,-0.47509525738032343,-0.9835152412900392,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2367242199587352,1,1,-0.3421633344623559,-0.9539559387274178,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,0.7992939660427822,1,0,1.4524176249302052,1.5704967368445133,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,0.14776814652229667,1,0,-0.3421633344623559,-0.17041382900778312,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,-1.2774445836787656,1,0,-0.6412601610277828,-0.9857211593917273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-0.1779947632379461,1,0,-0.17599843081489655,-0.2758567142684772,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0,1,1,-1.0331224013585834,1,0,0.15633137648002218,-0.7951298354058702,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0,0,0,-0.748079855318371,1,1,1.1865537790942702,-0.3812995995291713,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,1.6137012404433893,0,1,-0.009833527167437194,1.0000463157479549,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,1,1,-1.2774445836787656,1,1,-1.4720846792650797,-0.9967507499001681,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-0.9109613101984924,1,0,-1.5385506407240634,-0.9336614921918868,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,0.3920903288424788,1,0,-1.5053176599945715,-0.631009528640271,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,0,0,-1.0331224013585834,0,0,-1.3059197756176202,-0.9221907180631083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-1.1552834925186746,1,1,0.32249628012748155,-0.8639544801785408,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1.6137012404433893,1,1,1.6518155093071565,2.549483190373719,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,1,0,-0.5037576729981889,0,1,-1.3391527563471122,-0.7929239173041821,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1.247217966963116,1,0,1.4856506056596972,2.1043289174530484,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,0,0.9621754209229036,0,0,-0.6412601610277828,0.12385564575741753,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,0,1,-1.1145631287986442,1,1,-0.44186227665083155,-0.879395906890358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1.6137012404433893,1,1,1.518883586389189,2.515953235228059,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,1,1,1,1.4508197855632678,1,1,0.6548260874224002,1.5016720920718427,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,1.4100994218432374,1,0,-0.1427654500854047,0.756512957321582,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1,0,1,1,-0.9924020376385531,1,0,-0.6744931417572747,-0.8427776664023345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0.7992939660427822,1,1,0.9539229139878271,1.0375469234766537,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,1,1,-0.5851984004382496,1,1,-1.4720846792650797,-0.8286597905515303,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,1,1.0843365120829946,1,0,-1.3059197756176202,-0.32879874870899306,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,1.125056875803025,1,0,-1.4720846792650797,-0.5233607252778888,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,-1.0331224013585834,1,1,0.987155894717319,-0.6963047044502406,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,1.0843365120829946,0,0,-1.0068229490521934,-0.1320308540384091,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0.5549717837226001,0,1,-0.1427654500854047,0.270769791329849,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,-1.1145631287986442,1,1,-0.44186227665083155,-0.8899843137784611,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,1.0843365120829946,0,1,-0.009833527167437194,0.7088651263251178,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,1,0,1.5322605130033284,1,1,0.6548260874224002,1.6049090592308486,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,-0.748079855318371,1,1,0.2227973379390059,-0.602332593318325,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0.47353105628253944,1,1,-0.47509525738032343,-0.06188265840472561,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
